row_id,probe,condition,video_id,question_id,category_key,category_label,model_key,model_name,a_prior,a_visual,chosen_answer_type,is_correct,supports_logprob,logprob_prior,logprob_visual
3056,I-A,original,orig_v_005,orig_q_055,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3057,I-A,original,orig_v_006,orig_q_056,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3058,I-A,original,orig_v_007,orig_q_057,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3059,I-A,original,orig_v_008,orig_q_058,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3060,I-A,original,orig_v_009,orig_q_059,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3061,I-A,original,orig_v_010,orig_q_060,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3062,I-A,original,orig_v_011,orig_q_061,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3063,I-A,original,orig_v_012,orig_q_062,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3064,I-A,original,orig_v_013,orig_q_063,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3065,I-A,original,orig_v_014,orig_q_064,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3066,I-A,original,orig_v_015,orig_q_065,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3067,I-A,original,orig_v_016,orig_q_066,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3068,I-A,original,orig_v_017,orig_q_067,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3069,I-A,original,orig_v_018,orig_q_068,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3070,I-A,original,orig_v_019,orig_q_069,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3071,I-A,original,orig_v_020,orig_q_070,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3072,I-A,original,orig_v_021,orig_q_071,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3073,I-A,original,orig_v_022,orig_q_072,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3074,I-A,original,orig_v_023,orig_q_073,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3075,I-A,original,orig_v_024,orig_q_074,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3076,I-A,original,orig_v_025,orig_q_075,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3077,I-A,original,orig_v_026,orig_q_076,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3078,I-A,original,orig_v_027,orig_q_077,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3079,I-A,original,orig_v_028,orig_q_078,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3080,I-A,original,orig_v_029,orig_q_079,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3081,I-A,original,orig_v_030,orig_q_080,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3082,I-A,original,orig_v_031,orig_q_081,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3083,I-A,original,orig_v_032,orig_q_082,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3084,I-A,original,orig_v_033,orig_q_083,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3085,I-A,original,orig_v_034,orig_q_084,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3086,I-A,original,orig_v_035,orig_q_085,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3087,I-A,original,orig_v_036,orig_q_086,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3088,I-A,original,orig_v_037,orig_q_087,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3089,I-A,original,orig_v_038,orig_q_088,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3090,I-A,original,orig_v_039,orig_q_089,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3091,I-A,original,orig_v_040,orig_q_090,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3092,I-A,original,orig_v_041,orig_q_091,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3093,I-A,original,orig_v_042,orig_q_092,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3094,I-A,original,orig_v_043,orig_q_093,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3095,I-A,original,orig_v_044,orig_q_094,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3096,I-A,original,orig_v_045,orig_q_095,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3097,I-A,original,orig_v_046,orig_q_096,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3098,I-A,original,orig_v_047,orig_q_097,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3099,I-A,original,orig_v_048,orig_q_098,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3100,I-A,original,orig_v_049,orig_q_099,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3101,I-A,original,orig_v_000,orig_q_100,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3102,I-A,original,orig_v_001,orig_q_101,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3103,I-A,original,orig_v_002,orig_q_102,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3104,I-A,original,orig_v_003,orig_q_103,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3105,I-A,original,orig_v_004,orig_q_104,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3106,I-A,original,orig_v_005,orig_q_105,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3107,I-A,original,orig_v_006,orig_q_106,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3108,I-A,original,orig_v_007,orig_q_107,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3109,I-A,original,orig_v_008,orig_q_108,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3110,I-A,original,orig_v_009,orig_q_109,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3111,I-A,original,orig_v_010,orig_q_110,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3112,I-A,original,orig_v_011,orig_q_111,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3113,I-A,original,orig_v_012,orig_q_112,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3114,I-A,original,orig_v_013,orig_q_113,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3115,I-A,original,orig_v_014,orig_q_114,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3116,I-A,original,orig_v_015,orig_q_115,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3117,I-A,original,orig_v_016,orig_q_116,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3118,I-A,original,orig_v_017,orig_q_117,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3119,I-A,original,orig_v_018,orig_q_118,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3120,I-A,original,orig_v_019,orig_q_119,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3121,I-A,original,orig_v_020,orig_q_120,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3122,I-A,original,orig_v_021,orig_q_121,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3123,I-A,original,orig_v_022,orig_q_122,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3124,I-A,original,orig_v_023,orig_q_123,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3125,I-A,original,orig_v_024,orig_q_124,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3126,I-A,original,orig_v_025,orig_q_125,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3127,I-A,original,orig_v_026,orig_q_126,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3128,I-A,original,orig_v_027,orig_q_127,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3129,I-A,original,orig_v_028,orig_q_128,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3130,I-A,original,orig_v_029,orig_q_129,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3131,I-A,original,orig_v_030,orig_q_130,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3132,I-A,original,orig_v_031,orig_q_131,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3133,I-A,original,orig_v_032,orig_q_132,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3134,I-A,original,orig_v_033,orig_q_133,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3135,I-A,original,orig_v_034,orig_q_134,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3136,I-A,original,orig_v_035,orig_q_135,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3137,I-A,original,orig_v_036,orig_q_136,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3138,I-A,original,orig_v_037,orig_q_137,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3139,I-A,original,orig_v_038,orig_q_138,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3140,I-A,original,orig_v_039,orig_q_139,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3141,I-A,original,orig_v_040,orig_q_140,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3142,I-A,original,orig_v_041,orig_q_141,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3143,I-A,original,orig_v_042,orig_q_142,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3144,I-A,original,orig_v_043,orig_q_143,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3145,I-A,original,orig_v_044,orig_q_144,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3146,I-A,original,orig_v_045,orig_q_145,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3147,I-A,original,orig_v_046,orig_q_146,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3148,I-A,original,orig_v_047,orig_q_147,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3149,I-A,original,orig_v_048,orig_q_148,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3150,I-A,original,orig_v_049,orig_q_149,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3151,I-A,original,orig_v_000,orig_q_150,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3152,I-A,original,orig_v_001,orig_q_151,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3153,I-A,original,orig_v_002,orig_q_152,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3154,I-A,original,orig_v_003,orig_q_153,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3155,I-A,original,orig_v_004,orig_q_154,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3156,I-A,original,orig_v_005,orig_q_155,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3157,I-A,original,orig_v_006,orig_q_156,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3158,I-A,original,orig_v_007,orig_q_157,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3159,I-A,original,orig_v_008,orig_q_158,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3160,I-A,original,orig_v_009,orig_q_159,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3161,I-A,original,orig_v_010,orig_q_160,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3162,I-A,original,orig_v_011,orig_q_161,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3163,I-A,original,orig_v_012,orig_q_162,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3164,I-A,original,orig_v_013,orig_q_163,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3165,I-A,original,orig_v_014,orig_q_164,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3166,I-A,original,orig_v_015,orig_q_165,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3167,I-A,original,orig_v_016,orig_q_166,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3168,I-A,original,orig_v_017,orig_q_167,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3169,I-A,original,orig_v_018,orig_q_168,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3170,I-A,original,orig_v_019,orig_q_169,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3171,I-A,original,orig_v_020,orig_q_170,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3172,I-A,original,orig_v_021,orig_q_171,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3173,I-A,original,orig_v_022,orig_q_172,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3174,I-A,original,orig_v_023,orig_q_173,falling_objects,Falling objects,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3175,I-A,original,orig_v_024,orig_q_174,water_splashing,Water splashing,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3176,I-A,original,orig_v_025,orig_q_175,glass_breaking,Glass breaking,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3177,I-A,original,orig_v_026,orig_q_176,pouring_liquid,Pouring liquid,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
3178,I-A,original,orig_v_027,orig_q_177,fire_burning,Fire / burning,gpt_4o,GPT-4o,prior-consistent event,visually grounded event,prior,1,no,,
